area,type,BHK,sqft,price,unit
Chandkheda,Independent House,2,600,28,L
Hatkeshwar,Independent House,1,602,20,L
Bopal,Apartment,2,1242,58,L
Vadsar,Studio Apartment,1,485,15,L
Vatva,Apartment,2,473,18.25,L
Thaltej,Apartment,3,1540,54,L
Ghatlodiya,Apartment,2,1050,47,L
Near Nirma University On SG Highway,Apartment,2,1100,65,L
Jashoda Nagar,Studio Apartment,1,405,10.5,L
Nava Naroda,Apartment,3,1791,65,L
Vejalpur,Apartment,3,1485,99,L
New Maninagar,Apartment,1,675,20.96,L
Gota,Apartment,2,1200,47,L
Motera,Apartment,2,1500,55,L
Naroda,Apartment,3,1050,45,L
Naroda Dehgam Road,Villa,5,8424,6,Cr
Amraiwadi,Independent House,1,603,20,L
Bopal,Apartment,2,1250,35,L
Vatva,Apartment,2,473,18.25,L
Thaltej,Apartment,3,1540,54,L
Ghatlodiya,Apartment,2,1050,47,L
Near Nirma University On SG Highway,Apartment,2,1100,65,L
Jashoda Nagar,Studio Apartment,1,405,10.5,L
Nava Naroda,Apartment,3,1791,65,L
Odhav,Independent House,3,700,60,L
Nikol,Apartment,2,900,32,L
Hatkeshwar,Independent House,1,602,20,L
Bopal,Apartment,2,1242,58,L
Vadsar,Studio Apartment,1,485,15,L
Shilaj,Independent House,4,3735,4.5,Cr
Thaltej Shilaj Road,Independent House,6,4275,6.5,Cr
Motera,Apartment,2,1155,45,L
Motera,Villa,4,1800,1.15,Cr
Near Nirma University On SG Highway,Apartment,2,685,40,L
Thaltej,Villa,4,2520,2.5,Cr
Thaltej,Villa,4,2484,2.85,Cr
Thaltej,Villa,5,4230,5.4,Cr
Thaltej,Villa,5,4140,4,Cr
Thaltej,Villa,4,5850,6,Cr
Thaltej,Villa,5,3330,3.5,Cr
Ambli,Villa,4,4050,6.25,Cr
Thaltej,Villa,4,5400,5.5,Cr
Thaltej,Villa,4,5472,5.48,Cr
West End Park,Independent House,5,5850,3,Cr
North Bopal Road,Apartment,2,1420,78,L
North Bopal Road,Apartment,2,750,45,L
North Bopal Road,Apartment,3,1110,64,L
North Bopal Road,Apartment,3,1400,82,L
North Bopal Road,Apartment,2,1425,58,L
Thaltej Shilaj Road,Apartment,3,1700,85,L
Memnagar,Independent House,4,3600,3.5,Cr
Bodakdev,Apartment,3,2700,1.4,Cr
New Ranip,Independent House,4,2025,2,Cr
Motera,Independent House,4,3330,2.25,Cr
Satellite,Independent House,4,3420,5.5,Cr
Sola,Apartment,3,2200,1.35,Cr
Bodakdev,Penthouse,4,4200,2,Cr
Ambavadi,Penthouse,4,5000,3.5,Cr
Ambavadi,Apartment,4,3150,2.3,Cr
Makarba,Apartment,1,650,30,L
Ranip,Apartment,1,810,26,L
Ranip,Apartment,1,882,24,L
Ramol Ring Road,Independent House,2,1100,55,L
Gurukul,Apartment,1,650,18,L
Shahibuag,Apartment,2,1728,80,L
Chandkheda,Apartment,2,1206,52.5,L
Jodhpur,Apartment,2,1080,62,L
Maninagar,Apartment,2,1035,75,L
Bopal,Apartment,2,1160,75,L
Nikol,Apartment,1,586,45,L
Nirnay Nagar,Apartment,1,690,25,L
Prahlad Nagar,Apartment,3,2365,2.3,Cr
Makarba,Apartment,3,1577,75,L
Memnagar,Apartment,2,972,45,L
Bapunagar,Apartment,1,585,11.75,L
Near Nirma University On SG Highway,Apartment,3,1860,72,L
New Maninagar,Apartment,1,675,19.96,L
Vatva,Apartment,3,700,26,L
Vasna,Apartment,2,1050,46,L
Navrangpura,Apartment,3,2035,1.24,Cr
Navrangpura,Apartment,3,1935,1.18,Cr
Near Vaishno Devi Circle On SG Highway,Apartment,3,1566,48.27,L
Shela,Apartment,2,1420,45.44,L
Shivranjni Cross Roads,Independent House,4,5580,6.5,Cr
Chandkheda,Independent House,3,1100,1.05,Cr
Kalupur,Independent House,1,333,12.5,L
BopalGhuma Road,Independent House,3,2250,95,L
Naroda,Apartment,1,675,16.5,L
SAL Hospital,Independent House,5,3915,4.25,Cr
Gulbai Tekra,Apartment,4,3240,2,Cr
Chandkheda,Apartment,3,2250,70,L
Shahibaug,Apartment,3,1962,1.35,Cr
Shahibaug,Apartment,3,2025,1.75,Cr
Nava Vadaj,Apartment,2,720,32.5,L
Sindhubhavan Road,Penthouse,9,14000,8,Cr
Saijpur Bogha,Independent Floor,3,2400,25,L
Paldi,Apartment,3,1910,1,Cr
Shela,Apartment,2,915,55,L
Odhav,Apartment,2,1269,41,L
Shahpur,Independent House,3,825,25,L
Khokhra,Apartment,3,1000,50,L
Koteshwar,Apartment,3,1782,1,Cr
Off CG Road,Villa,6,3900,3.4,Cr
Vaishnodevi,Apartment,3,1836,65.28,L
Vaishnodevi,Apartment,3,1566,56.95,L
Gota,Apartment,3,2358,1.32,Cr
Gota,Apartment,3,1890,1.09,Cr
Chanakyapuri,Apartment,4,3852,2.01,Cr
Zundal,Apartment,3,1440,49.99,L
Nikol,Apartment,2,1323,39.95,L
Near Nirma University On SG Highway,Apartment,2,1115,54.99,L
Gota,Apartment,3,2502,1.39,Cr
Chanakyapuri,Apartment,2,1125,46,L
Gota,Apartment,4,4150,1.92,Cr
Near Nirma University On SG Highway,Apartment,2,1425,62,L
Near Nirma University On SG Highway,Apartment,2,1300,58,L
Chandkheda,Apartment,3,1593,49.56,L
Bopal,Apartment,3,1485,60,L
BopalGhuma Road,Villa,3,1350,55,L
Bopal,Apartment,4,2800,1.35,Cr
Hathijan,Apartment,2,1170,25,L
Chandkheda,Villa,4,1773,2,Cr
Nikol,Apartment,2,1350,38,L
Ellisbridge,Penthouse,3,1620,1.05,Cr
Ghatlodiya,Apartment,1,540,18,L
Gota,Apartment,2,1125,42,L
Chandkheda,Apartment,2,954,35,L
Nikol,Apartment,2,1350,38,L
Chandkheda,Apartment,2,1400,49,L
Chandlodiya,Apartment,2,1215,50,L
Vatva,Apartment,2,473,17.85,L
Kalupur,Independent House,6,3150,95,L
Ambavadi,Apartment,3,2087,1.28,Cr
Ambavadi,Apartment,3,1850,90,L
Chanakyapuri,Apartment,3,1845,78,L
Ghatlodiya,Apartment,3,1845,78,L
Naranpuraa,Apartment,3,1845,78,L
Gota,Apartment,2,1215,55,L
Gota,Apartment,2,1215,55,L
Chandkheda,Independent Floor,3,1764,60,L
Near Nirma University On SG Highway,Apartment,2,1100,52,L
Vastrapur,Apartment,3,1850,95,L
Bodakdev,Apartment,2,1260,65,L
Vastrapur,Villa,4,1800,2.5,Cr
Bodakdev,Apartment,4,2790,2.05,Cr
Hebatpur,Apartment,3,1800,1.2,Cr
Surdhara Circle,Independent House,6,5085,11,Cr
Vishala,Apartment,1,1300,45,L
Thaltej,Villa,3,4050,3.6,Cr
Ghuma,Apartment,3,750,41.5,L
Ghuma,Apartment,3,750,44.8,L
Shela Road,Independent House,4,3275,2.24,Cr
Bopal,Villa,4,2340,1.82,Cr
Near Vaishno Devi Circle On SG Highway,Villa,4,5580,3.9,Cr
Near Vaishno Devi Circle On SG Highway,Villa,4,5880,3.9,Cr
Bopal,Villa,4,2250,1.82,Cr
Gota,Apartment,3,1728,73,L
Near Vaishno Devi Circle On SG Highway,Villa,5,5400,3.52,Cr
Ghuma,Apartment,3,750,43.11,L
Bopal,Villa,4,1763,1.82,Cr
Anand Nagar,Apartment,2,1100,63,L
Thaltej Shilaj Road,Independent House,5,5940,6.5,Cr
Naroda,Independent House,3,1575,75,L
Vaishnodevi,Apartment,3,1482,85,L
Bopal,Apartment,3,1737,65,L
Ghatlodiya,Apartment,2,1150,45,L
Navrangpura,Apartment,2,1260,1.5,Cr
Navrangpura,Apartment,3,1600,85,L
Navrangpura,Apartment,3,1360,1.1,Cr
Memnagar,Villa,4,2025,2.45,Cr
Amraiwadi,Independent House,1,750,35,L
Saraspur,Apartment,1,540,17.51,L
Ghodsar,Villa,3,1000,40,L
Changodar,Apartment,1,646,13,L
Naroda,Independent House,3,1575,75,L
Vejalpur Gam,Apartment,2,900,42,L
Ghodsar,Apartment,1,186,17,L
Maninagar,Apartment,2,1035,75,L
Chandkheda,Apartment,3,1553,65,L
Gota,Apartment,2,1260,55,L
Hathijan,Apartment,1,750,17.11,L
Saijpur Bogha,Independent House,4,1200,50,L
Ambavadi,Independent House,5,5760,7.68,Cr
Chandkheda,Apartment,3,1553,65,L
Ghatlodiya,Apartment,2,1150,45,L
Navrangpura,Apartment,2,1260,1.5,Cr
Navrangpura,Apartment,3,1600,85,L
Navrangpura,Apartment,3,1360,1.1,Cr
Memnagar,Villa,4,2025,2.45,Cr
Amraiwadi,Independent House,1,750,35,L
Saraspur,Apartment,1,540,17.51,L
Kathwara,Independent House,1,402,9.9,L
Near Vaishno Devi Circle On SG Highway,Apartment,2,1143,39,L
Vastral,Apartment,3,1710,75,L
Chandkheda,Studio Apartment,1,230,10,L
Nirnay Nagar,Apartment,1,675,21.5,L
Isanpur,Villa,1,1068,50,L
Odhav,Independent House,2,600,20,L
Maninagar,Independent Floor,2,810,28,L
Vastral,Apartment,1,778,19.5,L
Kotarpur,Villa,2,640,40,L
Vadsar,Apartment,1,405,18,L
Odhav,Independent House,2,600,20,L
Bapunagar,Apartment,4,1200,48,L
South Bopal Main Road,Independent House,4,2160,1.4,Cr
Bopal Road,Villa,3,1800,85,L
South Bopal Main Road,Villa,3,1800,82,L
South Bopal Main Road,Independent House,4,2720,2.25,Cr
BopalGhuma Road,Independent House,4,2340,1,Cr
Manipur,Independent House,3,2340,95,L
Bopal Road,Apartment,3,1440,55,L
Shela,Apartment,2,1260,30.24,L
Gandhinagar Road,Apartment,2,1305,65,L
Gandhinagar Road,Apartment,4,2925,87.75,L
Gandhinagar Road,Independent House,3,1539,1.75,Cr
Gandhinagar Road,Independent House,3,1926,1.35,Cr
Gandhinagar Road,Independent House,4,2871,3.25,Cr
Gandhinagar Road,Apartment,2,1386,47,L
Gandhinagar Road,Apartment,3,1998,65,L
Gandhinagar Road,Independent Floor,2,1242,34,L
Gandhinagar Road,Apartment,4,3447,1.26,Cr
Gandhinagar Road,Independent Floor,4,4131,1.85,Cr
Gandhinagar Road,Independent Floor,3,2115,66.97,L
Gandhinagar Road,Independent Floor,3,2115,66.97,L
Gandhinagar Road,Independent Floor,3,2115,66.97,L
Gandhinagar Road,Apartment,3,2637,99,L
Gandhinagar Road,Apartment,3,2637,99,L
Gandhinagar Road,Apartment,3,2637,99,L
Mahalaxmi Five Road,Apartment,2,1440,50,L
Gandhinagar Road,Independent House,4,2133,1.15,Cr
Gandhinagar Road,Apartment,2,1089,37.5,L
Gandhinagar Road,Apartment,2,1035,50,L
Gandhinagar Road,Apartment,4,3168,91.52,L
Gandhinagar Road,Apartment,3,1111,50,L
Gandhinagar Road,Apartment,2,1116,37,L
Bopal Road,Apartment,3,1440,55,L
Chandkheda,Villa,4,2385,1.5,Cr
Motera,Apartment,1,1052,45,L
Naryanpura,Apartment,3,1350,75,L
Chandkheda,Apartment,2,1216,50,L
Nikol,Independent Floor,1,900,35,L
Thaltej,Apartment,3,1500,77,L
Narolgam,Apartment,3,975,29,L
Ghatlodiya,Apartment,2,1291,27.51,L
Thaltej,Apartment,2,990,51.5,L
Bopal,Apartment,3,1440,61,L
Nikol,Apartment,2,945,26,L
Makarba,Apartment,2,1070,55,L
Vejalpur,Apartment,3,1500,55,L
Tragad,Apartment,3,1155,53.98,L
Vejalpur,Apartment,2,1220,45,L
Manipur,Independent House,3,1620,70,L
Nava Naroda,Independent House,1,720,54,L
Vejalpur,Apartment,3,1128,55,L
Chandlodia,Apartment,1,585,21,L
Jodhpur,Apartment,1,500,28.5,L
Janta Nagar,Apartment,2,500,90,L
Bopal,Apartment,2,1230,67.89,L
Bavla,Apartment,2,810,13.5,L
Saijpur Bogha,Independent House,3,1184,55,L
Tragad,Apartment,2,918,43.07,L
Chandlodia,Independent House,2,580,30,L
ISCON Cross Road,Penthouse,5,8100,5.5,Cr
Chandkheda,Villa,4,3251,2,Cr
Chandkheda,Villa,4,2385,1.5,Cr
New Ranip,Apartment,2,1287,45,L
Ghuma,Apartment,3,750,41.75,L
Sanathal,Apartment,4,3060,1.51,Cr
Naroda,Apartment,2,1350,47,L
Prahlad Nagar,Apartment,3,1200,1.1,Cr
Prahlad Nagar,Apartment,4,2750,1.8,Cr
Makarba,Apartment,3,1665,95,L
Changodar,Apartment,2,900,25,L
Sanand,Apartment,2,1125,65,L
Nikol,Apartment,2,927,26,L
Motera,Independent House,3,1550,1.25,Cr
Chandkheda,Apartment,2,1242,55,L
Vastral,Apartment,2,645,29,L
Sarkhej Okaf,Apartment,1,702,19.5,L
Vastrapur,Apartment,3,1270,72,L
Hathijan,Apartment,2,972,19.99,L
Hathijan,Apartment,3,1620,27,L
Nikol,Apartment,4,2592,78,L
Nikol,Apartment,2,1296,40,L
Nikol,Independent House,2,1107,50,L
Vastral,Independent House,4,2070,2.5,Cr
Aslali,Apartment,2,710,27,L
Near Nirma University On SG Highway,Apartment,2,1100,41,L
Nikol,Independent House,2,2430,65,L
Nava Naroda,Independent House,2,930,50,L
Satellite,Apartment,3,1985,1.44,Cr
Satellite,Apartment,4,4000,2.45,Cr
Bopal,Apartment,3,1485,61,L
Near Nirma University On SG Highway,Apartment,2,615,48,L
Chandkheda,Apartment,2,1551,45,L
Bodakdev,Penthouse,4,3150,1.3,Cr
Bodakdev,Penthouse,3,1899,85,L
Bodakdev,Apartment,4,3150,1.5,Cr
Bodakdev,Penthouse,4,3150,1.3,Cr
Ranip,Apartment,3,1593,62,L
Satellite,Apartment,3,1080,72,L
Hathijan,Apartment,2,900,70,L
Ranip,Apartment,3,1593,62,L
Near Nirma University On SG Highway,Apartment,2,615,48,L
Chandkheda,Apartment,2,1551,45,L
Shilaj,Independent House,5,5950,7,Cr
Shilaj,Villa,3,5000,6.15,Cr
Thaltej,Villa,5,4500,5,Cr
Chandkheda,Apartment,2,1520,44,L
Ahmedabad Patan Highway Road,Apartment,3,1100,4.3,Cr
Nava Vadaj,Apartment,4,2700,1.49,Cr
Bopal,Apartment,2,1377,48,L
Ghuma,Independent House,4,2250,1,Cr
Wadaj,Apartment,2,550,26,L
Bodakdev,Penthouse,5,5000,2.5,Cr
Thaltej,Independent House,4,4887,5,Cr
Ambli,Apartment,4,4000,3.35,Cr
Chandlodia,Independent House,3,720,60,L
Nava Naroda,Apartment,3,1416,50,L
Near Nirma University On SG Highway,Apartment,2,1050,41,L
Bopal,Apartment,2,1410,51,L
Jodhpur,Apartment,2,900,55,L
Near Vaishno Devi Circle On SG Highway,Apartment,3,1440,61,L
Isanpur,Apartment,2,630,43,L
Nikol,Apartment,3,1203,59,L
Chandlodia,Independent House,3,720,60,L
Sarkhej,Apartment,3,1665,85,L
Vejalpur,Apartment,2,900,22,L
Dariyapur,Independent House,2,500,28,L
Naroda,Apartment,2,1135,33,L
Gota,Independent Floor,2,1062,45,L
Nava Naroda,Apartment,3,1416,50,L
Near Nirma University On SG Highway,Apartment,2,1050,41,L
Bopal,Apartment,2,1410,51,L
Odhav,Apartment,2,945,25,L
Vejalpur,Apartment,1,512,21.5,L
Kudasan,Apartment,3,1557,62,L
Navrangpura,Apartment,3,1980,1.21,Cr
Changodar,Villa,1,200,1.85,L
Vastral,Apartment,2,1035,26.51,L
Chandlodia,Apartment,1,585,21,L
Dariyapur,Independent House,2,500,28,L
Naroda,Apartment,2,1135,33,L
Gota,Independent Floor,2,1062,45,L
Odhav,Apartment,2,945,25,L
Vejalpur,Apartment,1,512,21.5,L
Kudasan,Apartment,3,1557,62,L
Odhav,Apartment,1,630,10,L
Near Vaishno Devi Circle On SG Highway,Apartment,3,1440,61,L
Isanpur,Apartment,2,630,43,L
Nikol,Apartment,3,1203,59,L
Vithalapur,Apartment,1,648,15,L
Raysan,Independent House,3,2400,1.11,Cr
Sindhubhavan Road,Villa,5,9500,15,Cr
SG Highway Service Road,Apartment,3,1905,82,L
SG Highway Service Road,Apartment,3,1994,95,L
SG Highway Service Road,Apartment,3,1600,68.3,L
SG Highway Service Road,Apartment,2,1425,61.5,L
SG Highway Service Road,Apartment,2,1325,57,L
Ahmedabad Palanpur Road,Apartment,2,1427,53,L
Ahmedabad Patan Highway Road,Apartment,2,1145,45,L
Ahmedabad Patan Highway Road,Apartment,4,3640,1.25,Cr
Ahmedabad Patan Highway Road,Apartment,4,3250,1.1,Cr
North Bopal Road,Apartment,2,1350,53,L
Chandkheda,Apartment,2,930,30,L
BopalGhuma Road,Villa,4,2350,75,L
BopalGhuma Road,Villa,4,1980,65,L
South Bopal Main Road,Independent House,4,2340,1.45,Cr
Bopal Road,Independent House,3,2250,1,Cr
South Bopal,Apartment,2,960,37,L
South Bopal,Apartment,2,1285,38.5,L
Ghuma,Apartment,3,1150,58.5,L
Shela,Independent House,3,1350,85,L
Ghuma,Apartment,2,936,41,L
Ghuma,Apartment,2,1280,50,L
Ghuma,Apartment,2,848,37.5,L
South Bopal,Apartment,2,1000,48.51,L
South Bopal,Apartment,2,960,37,L
South Bopal,Apartment,2,1285,38.5,L
Ghuma,Apartment,3,1150,58.5,L
Shela,Apartment,3,2209,70.68,L
New Ranip,Apartment,2,1269,55,L
Shela,Villa,13,18000,14,Cr
Ambavadi,Apartment,2,1125,65,L
Navrangpura,Apartment,1,585,45,L
Thakkarbapa Nagar,Studio Apartment,1,150,5,L
Chandlodia,Apartment,3,1368,62,L
Gota,Apartment,2,1210,53,L
Thakkarbapa Nagar,Apartment,1,655,9,L
Paldi,Apartment,3,1763,1,Cr
Narolgam,Apartment,3,1008,23,L
Maninagar East,Independent House,2,850,45,L
Chandkheda,Apartment,3,1685,77,L
Gota,Apartment,1,702,27,L
Sanand,Apartment,1,765,17,L
Navrangpura,Apartment,1,585,45,L
Thakkarbapa Nagar,Studio Apartment,1,150,5,L
Chandlodia,Apartment,3,1368,62,L
Chandkheda,Apartment,3,1685,76,L
Bopal,Apartment,3,1330,65,L
Sarkhej,Apartment,1,630,16.75,L
Nava Naroda,Independent House,2,800,50,L
Paldi,Apartment,3,1620,75,L
Vastral,Villa,2,516,30,L
Sanand,Apartment,1,765,17,L
Kuha,Villa,5,1737,62,L
Chandkheda,Apartment,1,756,22,L
Shela,Apartment,3,1550,41,L
Shela,Apartment,3,1550,39.5,L
Surdhara Circle,Independent House,4,2025,3.1,Cr
Ranip,Independent House,4,1080,95,L
Santej,Villa,4,4500,3.25,Cr
Science City,Villa,4,2790,4,Cr
Thaltej,Independent House,4,4680,4.11,Cr
Surdhara Circle,Independent House,5,9495,13,Cr
Santej,Villa,4,4500,3.25,Cr
Bodakdev,Independent House,4,2100,1.35,Cr
Amraiwadi,Apartment,2,1129,51.55,L
Jodhpur,Apartment,5,3375,2.5,Cr
Nikol,Apartment,3,1500,56,L
Ranip,Independent House,1,400,42,L
Vejalpur,Apartment,1,531,22,L
Chandlodia,Independent House,1,150,18,L
Naryanpura,Apartment,2,990,45,L
Raikhad,Apartment,1,600,23,L
Nikol,Apartment,1,765,21.99,L
Isanpur,Independent House,2,760,48,L
Thakkarbapa Nagar,Apartment,1,630,8.5,L
Ranip,Apartment,1,585,17.5,L
Gota,Independent Floor,2,1000,35,L
Dani Limda,Studio Apartment,1,450,14,L
Naranpuraa,Apartment,4,2160,1.2,Cr
South Bopal,Apartment,3,2350,1.15,Cr
Chandlodia,Independent House,4,2250,90,L
Shyamal Cross Road,Apartment,2,972,30,L
Vastral,Apartment,1,738,15.5,L
New Ranip,Independent House,4,4050,1.7,Cr
Prerna Tirth Road,Independent House,4,3150,4.5,Cr
S G Highway,Apartment,4,4815,4,Cr
Vastrapur,Apartment,2,1251,89,L
Shahibuag,Apartment,6,2790,1.99,Cr
Vastrapur,Apartment,2,1000,60,L
Ranip,Independent House,2,2178,53,L
Bhat,Independent House,3,2610,1.29,Cr
Chandkheda,Independent Floor,2,500,46,L
Vatva,Apartment,1,175,16,L
Chandlodia,Studio Apartment,1,600,39.5,L
Vasna,Apartment,1,200,27,L
Nana Chiloda,Apartment,2,850,48,L
Vejalpur,Apartment,3,1845,90,L
Navrangpura,Apartment,3,1323,1.5,Cr
Gurukul,Apartment,3,1170,58,L
Shahibuag,Apartment,6,2790,1.99,Cr
Vastrapur,Apartment,2,1000,60,L
Ranip,Independent House,2,2178,53,L
Vasna,Apartment,1,150,27,L
Nikol,Apartment,1,675,14,L
Vastrapur,Apartment,3,1750,1.03,Cr
Chandkheda,Apartment,2,1100,42,L
Nana Chiloda,Apartment,2,850,48,L
Vejalpur,Apartment,3,1845,90,L
Ambavadi,Apartment,4,3447,2.2,Cr
Vastrapur,Apartment,3,2230,1.2,Cr
Gota,Apartment,2,1350,57,L
Gota,Apartment,3,2079,81,L
Bopal,Apartment,2,1185,46,L
West End Park,Apartment,3,1782,91,L
West End Park,Apartment,2,1270,62,L
West End Park,Apartment,2,1315,58.4,L
Jivraj Park,Apartment,2,1315,58.4,L
Jagatpur,Apartment,2,1100,43,L
Jagatpur,Apartment,3,1332,53,L
Jagatpur,Apartment,3,1332,55,L
Jagatpur,Apartment,3,1550,60,L
Jagatpur,Apartment,2,1270,46,L
Jagatpur,Apartment,3,1729,68,L
Jagatpur,Apartment,1,600,23,L
Gota,Apartment,4,3780,1.35,Cr
Gota,Apartment,2,1400,56,L
Gota,Apartment,2,1080,43,L
Janta Nagar,Apartment,2,500,90,L
Odhav,Apartment,2,1125,23,L
Motera,Apartment,1,800,26,L
Gota,Apartment,2,1038,47.5,L
Nirnay Nagar,Apartment,1,750,25,L
Narolgam,Apartment,2,1233,35,L
Naroda,Apartment,2,1023,30,L
Bhat,Independent House,3,2610,1.29,Cr
Sanathal,Villa,5,8280,6,Cr
Ranip,Apartment,1,700,25,L
Vastrapur,Apartment,2,1251,95,L
New Maninagar,Apartment,2,1500,28,L
Vastral,Apartment,2,1215,26.5,L
Nava Vadaj,Apartment,2,981,52,L
Chandkheda,Apartment,2,1320,46,L
Bavla,Apartment,2,1080,18.51,L
Chandkheda,Independent House,2,2025,65,L
Bopal,Villa,4,2280,75,L
South Bopal Main Road,Villa,4,2160,85,L
Shahpur,Apartment,3,600,80.01,L
Shela,Apartment,2,718,27.15,L
Gandhinagar Road,Independent Floor,2,1242,34,L
Motera,Villa,3,2025,1,Cr
Thaltej,Apartment,4,3240,1.65,Cr
Chandkheda,Apartment,2,1260,41,L
Gota,Apartment,1,630,19,L
Gota,Apartment,1,630,18,L
Thaltej,Independent House,4,3870,6.75,Cr
Bodakdev,Penthouse,4,3708,4.26,Cr
Sanand,Independent House,2,720,30,L
Bopal,Apartment,2,950,33,L
Vatva,Apartment,1,270,9,L
Isanpur,Apartment,3,1575,67,L
Vejalpur,Apartment,2,1036,40,L
Chandkheda,Apartment,2,1143,36,L
Odhav,Apartment,2,1224,65,L
Amraiwadi,Apartment,2,1100,77,L
Chandkheda,Apartment,2,1050,38,L
Nikol,Independent House,2,1600,40,L
Amraiwadi,Apartment,2,1100,77,L
Thaltej,Apartment,3,2176,1.41,Cr
Narolgam,Apartment,1,840,15,L
Raikhad,Apartment,2,400,4,L
Chandkheda,Apartment,2,1170,45,L
Amraiwadi,Apartment,2,1100,77,L
Chandkheda,Apartment,2,1050,38,L
Nikol,Independent House,2,1600,40,L
Amraiwadi,Apartment,2,1100,77,L
Zundal Circle,Apartment,2,1080,55,L
Khadia,Apartment,1,387,18,L
Vastrapur,Apartment,1,1215,55,L
Gota,Apartment,3,1674,90,L
Manipur,Villa,4,2628,1.23,Cr
Satellite,Villa,3,3600,3.75,Cr
Naranpuraa,Independent House,4,1984,2.1,Cr
Navrangpura,Independent House,5,3915,6.5,Cr
Sindhubhavan Road,Independent House,5,9495,14,Cr
Satellite,Apartment,1,360,11,L
Naranpuraa,Independent House,4,2880,2.8,Cr
Ambavadi,Apartment,4,6300,2.95,Cr
Chanakyapuri,Villa,4,2070,2,Cr
Nava Naroda,Apartment,2,1190,43,L
Bopal,Apartment,2,1215,53,L
Chandkheda,Apartment,3,1521,59,L
Hansol,Apartment,2,897,40,L
Bapunagar,Apartment,1,695,17.8,L
Navrangpura,Villa,3,2300,75,L
Chanakyapuri,Independent House,3,1200,58,L
Near Nirma University On SG Highway,Apartment,2,1200,42,L
Sanand,Villa,4,1575,69.51,L
Paldi,Apartment,3,1950,1.15,Cr
Vastral,Apartment,1,720,20,L
Ghatlodia,Independent House,3,1080,1.85,Cr
Vejalpur,Apartment,3,1845,85,L
Ranip,Apartment,2,1368,53.51,L
Jodhpur,Independent House,4,1800,1.3,Cr
Nikol,Apartment,2,1098,33,L
Ghodsar,Apartment,2,1053,33,L
Ghatlodiya,Independent House,2,1280,82,L
Satellite,Apartment,4,2200,1.21,Cr
Chanakyapuri,Independent House,4,2200,2.41,Cr
Ghodsar,Apartment,1,350,22,L
Jagatpur,Apartment,3,1350,57,L
Vastrapur,Apartment,4,3230,1.77,Cr
Satellite,Apartment,3,2088,1.65,Cr
Ghatlodiya,Apartment,2,1269,62.99,L
Shahibaug,Apartment,3,2178,1.75,Cr
Gota,Penthouse,2,1125,70,L
Science City,Apartment,3,1620,95,L
Shahibaug,Apartment,3,1980,1.05,Cr
Chandkheda,Apartment,2,1078,45,L
Chandkheda,Apartment,1,675,22,L
Thaltej,Independent House,3,3230,2.85,Cr
Narolgam,Apartment,1,187,15,L
Naranpuraa,Apartment,3,1575,50,L
Bodakdev,Apartment,2,1161,58,L
Jodhpur,Independent House,3,1566,10,Cr
Nikol,Apartment,2,650,39,L
Paldi,Apartment,2,1215,70,L
New Ranip,Apartment,2,1100,38,L
Near Nirma University On SG Highway,Apartment,2,1100,41,L
Maninagar East,Apartment,1,936,32,L
Kankaria,Independent House,3,1000,50,L
Gota,Apartment,2,1100,42,L
Nikol,Apartment,2,1080,29.99,L
Vasna,Studio Apartment,1,475,32,L
Nava Vadaj,Studio Apartment,1,155,17,L
Isanpur,Apartment,2,1116,58,L
Ranip,Independent House,3,1200,65,L
Near Nirma University On SG Highway,Apartment,4,2300,1.5,Cr
Chandkheda,Apartment,5,2500,90,L
Shilaj,Apartment,2,1062,48.5,L
Paldi,Apartment,2,1045,55,L
Chandkheda,Apartment,3,1800,58,L
Vatva,Independent House,2,1600,45,L
Near Nirma University On SG Highway,Apartment,2,1180,42,L
Amraiwadi,Independent House,3,1296,95,L
Near Nirma University On SG Highway,Apartment,2,1150,42,L
Nikol,Apartment,1,800,19.61,L
Anand Nagar,Apartment,2,900,45,L
Amraiwadi,Independent House,1,1224,95,L
Chandkheda,Apartment,3,1800,58,L
Vatva,Independent House,2,1600,45,L
Near Nirma University On SG Highway,Apartment,2,1180,42,L
Bodakdev,Apartment,2,1161,58,L
Jodhpur,Independent House,3,1566,10,Cr
Nikol,Apartment,2,650,39,L
Paldi,Apartment,2,1215,70,L
Nava Naroda,Apartment,3,1350,37,L
Nikol,Apartment,3,1800,61,L
Paldi,Apartment,3,1950,1.15,Cr
Chandkheda,Villa,4,2025,90,L
Jagatpur,Apartment,2,1100,40,L
South Bopal,Villa,4,1665,1.6,Cr
Vasna,Apartment,2,678,45,L
Memnagar,Apartment,2,970,58.35,L
Jivraj Park,Apartment,2,1314,58.4,L
Prahlad Nagar,Independent House,4,3645,5,Cr
Ghuma,Apartment,2,1105,46.5,L
Maninagar,Apartment,3,600,1.21,Cr
Maninagar,Apartment,3,600,95,L
Maninagar,Apartment,3,600,1.15,Cr
Maninagar,Apartment,3,600,1.11,Cr
Maninagar,Apartment,3,600,1.11,Cr
Prahlad Nagar,Independent House,4,3645,5,Cr
Ghuma,Apartment,2,1105,46.5,L
Makraba Road,Apartment,3,1172,63.5,L
Nikol,Apartment,2,882,47,L
Nikol,Apartment,3,1319,64.06,L
Chandkheda,Independent Floor,1,600,20,L
Shela,Villa,5,6103,32,Cr
Shela,Villa,4,7500,6.15,Cr
Ambli,Apartment,4,4000,3.2,Cr
