area,type,BHK,sqft,price,unit
Ambli,Apartment,3,1850,85.1,L
Bopal,Apartment,2,1305,40,L
Shela,Apartment,3,1472,50.71,L
Vastrapur,Apartment,3,1585,92.96,L
Prahlad Nagar,Apartment,4,3675,2.4,Cr
Bopal,Villa,5,3465,1.6,Cr
Palodia,Independent House,3,3150,1.35,Cr
Bopal,Independent House,3,1980,1.35,Cr
Sola,Apartment,3,2025,1.49,Cr
Shilaj,Apartment,2,1092,43,L
Bopal,Apartment,2,1050,45,L
Bopal,Apartment,3,1250,44,L
Maninagar,Independent Floor,1,313,29.99,L
New Ranip,Independent House,2,1370,52,L
Bapunagar,Independent House,2,592,65,L
Isanpur,Independent House,4,1369,62,L
Amraiwadi,Villa,3,3150,1.05,Cr
Kankaria,Independent House,2,3000,1.4,Cr
Odhav,Independent House,3,4000,75,L
Bopal,Apartment,2,1175,35.25,L
Bopal,Apartment,3,1450,44.95,L
Gota,Apartment,2,1036,36,L
Bopal,Villa,3,2000,1.35,Cr
Jodhpur Village,Apartment,3,1575,1.05,Cr
Satellite,Apartment,4,2500,1.4,Cr
Jodhpur Village,Apartment,3,1710,1.05,Cr
Prahlad Nagar,Apartment,2,1150,72,L
Prahlad Nagar,Apartment,3,1800,1.25,Cr
Bopal,Villa,3,2000,1.35,Cr
Jodhpur Village,Apartment,3,1575,1.05,Cr
Satellite,Apartment,4,2500,1.4,Cr
Jodhpur Village,Apartment,3,1710,1.05,Cr
Prahlad Nagar,Apartment,2,1150,72,L
Satellite,Apartment,5,1800,1.65,Cr
Bopal,Apartment,2,1250,55,L
Satellite,Apartment,5,3150,2.25,Cr
Bopal,Apartment,3,1440,50.4,L
Bopal,Apartment,1,1175,35.25,L
Shilaj,Apartment,4,3950,2.49,Cr
Bopal,Apartment,2,1185,45.89,L
Bopal,Independent House,2,1845,1.1,Cr
Bopal,Apartment,1,1235,54,L
Bopal,Apartment,3,1385,69,L
Bopal,Apartment,2,1170,59.99,L
Ambli,Apartment,3,2000,1.32,Cr
Bopal,Apartment,3,1692,75,L
Shilaj,Apartment,3,1728,75,L
Jashoda Nagar,Villa,4,1800,85,L
Ghuma,Apartment,1,200,17,L
Chandkheda,Apartment,2,1080,34.5,L
Shela,Apartment,2,1200,55,L
Bopal,Apartment,3,2415,1.45,Cr
Bopal,Apartment,4,2965,1.75,Cr
Bopal,Apartment,5,5615,2.7,Cr
Bopal,Apartment,5,5327,2.35,Cr
Chandkheda,Apartment,2,972,34,L
Bopal,Apartment,3,2555,1.15,Cr
Thaltej,Apartment,3,2394,1.8,Cr
Bopal,Apartment,5,5150,2.4,Cr
Chandkheda,Apartment,2,1098,32,L
Bopal,Apartment,3,2415,1.1,Cr
Bopal,Apartment,4,2340,92,L
Bodakdev,Apartment,2,945,55,L
Memnagar,Apartment,4,4212,4.5,Cr
Bopal,Apartment,4,4400,1.98,Cr
Paldi,Apartment,3,1842,1.03,Cr
Sanathal,Villa,4,2700,2.5,Cr
Chandkheda,Apartment,3,1650,70,L
Chandkheda,Apartment,2,1602,43,L
Bopal,Apartment,3,2610,1.22,Cr
Bopal,Apartment,3,1985,95,L
Satellite,Apartment,2,945,54,L
Bopal,Apartment,3,2285,1.15,Cr
Bopal,Apartment,3,2415,1.5,Cr
Shilaj,Apartment,3,1455,58,L
Satellite,Apartment,4,1360,1,Cr
Bopal,Apartment,3,2610,1.2,Cr
Science City,Independent House,4,3429,1.75,Cr
Bopal,Apartment,3,2415,1.1,Cr
Ghuma,Apartment,2,1300,46,L
Bodakdev,Apartment,2,1035,57,L
Memnagar,Apartment,4,4212,4.5,Cr
Bopal,Apartment,4,4615,2.3,Cr
Shela,Apartment,2,1285,48,L
Bopal,Apartment,5,3725,2.3,Cr
Science City,Apartment,3,1980,1.15,Cr
Sanathal,Villa,4,4185,2.8,Cr
Bopal,Apartment,2,2415,1.1,Cr
Bopal,Apartment,4,2965,1.75,Cr
Bopal,Apartment,3,2285,1.1,Cr
Motera,Apartment,3,2000,77,L
Prahlad Nagar,Apartment,4,3800,2.58,Cr
Shela,Apartment,3,1870,1.05,Cr
Chandkheda,Apartment,3,1980,75,L
Prahlad Nagar,Apartment,3,2000,95,L
Bopal,Apartment,3,1410,65,L
Shela,Apartment,3,1435,40.18,L
Jodhpur Village,Apartment,3,1782,80,L
Bopal,Apartment,3,1400,65,L
Bagodra,Villa,4,3000,2.5,Cr
Chandkheda,Apartment,2,1215,34,L
Bopal,Apartment,3,1985,1.01,Cr
Satellite,Apartment,2,945,54,L
Bopal,Apartment,3,2610,1.2,Cr
Bopal,Apartment,3,2950,1.4,Cr
Sanathal,Villa,4,3060,2,Cr
Bopal,Apartment,4,4400,1.95,Cr
Bopal,Apartment,3,1985,95,L
Bopal,Apartment,3,2610,1.22,Cr
Bopal,Apartment,3,2415,1.1,Cr
Science City,Apartment,3,1755,1.5,Cr
Bopal,Apartment,3,2285,1.15,Cr
Bopal,Apartment,2,1300,42,L
Thaltej,Apartment,4,3618,2.96,Cr
Bopal,Apartment,3,2950,1.4,Cr
Bopal,Apartment,4,2965,1.75,Cr
Bopal,Apartment,3,2905,1.5,Cr
Bopal,Apartment,3,1985,1.01,Cr
Shela,Apartment,2,1285,52,L
Bopal,Apartment,3,2285,1.18,Cr
Vastrapur,Apartment,2,1190,50,L
Bopal,Apartment,5,5600,2.65,Cr
Bopal,Apartment,3,2905,1.5,Cr
Juhapura,Apartment,1,750,21.25,L
Nikol,Apartment,1,576,12,L
Ognaj,Apartment,3,1800,75,L
Ghodsar,Apartment,2,855,33.5,L
Shahibuag,Apartment,2,1100,65,L
Juhapura,Apartment,1,750,21.25,L
Kudasan,Apartment,3,1700,58,L
Naranpuraa,Apartment,3,1100,40,L
Naranpuraa,Apartment,4,1430,76,L
Satellite,Villa,6,2500,5.5,Cr
Sanand,Apartment,2,1000,25,L
Bavla,Villa,4,2500,70,L
Sanand,Apartment,2,980,20,L
Vadsar,Apartment,2,649,25,L
Vasna,Apartment,2,1150,46,L
Amraiwadi,Apartment,3,1414,85,L
Sarkhej,Studio Apartment,1,440,20.99,L
Vejalpur,Apartment,1,750,16.99,L
Nava Naroda,Apartment,2,1200,25,L
Bapunagar,Independent House,3,818,29,L
Shahibuag,Apartment,2,1100,43,L
Juhapura,Apartment,1,750,21.25,L
Isanpur,Apartment,1,810,21.51,L
Nikol,Apartment,3,1450,36.5,L
Ghatlodiya,Apartment,3,1350,60,L
Nava Naroda,Apartment,4,1200,25,L
Memnagar,Apartment,3,1600,70,L
Ghodsar,Apartment,2,855,35,L
Chandlodia,Independent Floor,2,1198,35,L
Odhav,Independent House,3,4000,70,L
Mahadev Nagar,Apartment,1,1350,14,L
Amraiwadi,Independent House,2,900,35,L
Odhav,Independent House,2,550,16,L
New Maninagar,Apartment,2,1000,20.5,L
Kudasan,Apartment,2,1440,47,L
Bopal,Apartment,2,1296,57,L
Naroda,Apartment,2,1179,49.98,L
Naroda,Apartment,1,655,16,L
Nava Naroda,Apartment,2,1179,40,L
Nikol,Apartment,3,1600,45,L
Chanakyapuri,Apartment,2,900,30,L
Ranip,Independent House,2,2178,55,L
Thakkarbapa Nagar,Independent House,3,2700,2,Cr
Vejalpur,Apartment,2,900,34.99,L
New Maninagar,Apartment,2,1100,22.49,L
Manipur,Villa,3,2500,90,L
Chekhla,Apartment,2,484,18.99,L
Ranip,Independent House,1,560,17.5,L
Vastrapur,Apartment,2,990,79.99,L
Vatva,Apartment,1,612,13.49,L
Narolgam,Apartment,1,630,13.74,L
Vishala,Apartment,2,1028,45,L
Saraspur,Apartment,2,1215,28,L
Prahlad Nagar,Apartment,1,1050,25,L
Paldi,Apartment,2,720,33,L
Nikol,Independent House,4,1800,75,L
Ghatlodiya,Apartment,2,1050,30,L
Vastrapur,Apartment,2,900,34.99,L
Chandkheda,Apartment,2,882,39,L
Satellite,Villa,6,2500,5.5,Cr
Sanand,Apartment,2,1000,25,L
Bavla,Villa,4,2500,70,L
Sanand,Apartment,2,980,20,L
Vadsar,Apartment,2,649,25,L
Vasna,Apartment,2,1150,46,L
Amraiwadi,Apartment,3,1414,85,L
Sarkhej,Studio Apartment,1,440,20.99,L
Vejalpur,Apartment,1,750,16.99,L
Nava Naroda,Apartment,2,1200,25,L
Bapunagar,Independent House,3,818,29,L
Shahibuag,Apartment,2,1100,43,L
Naroda,Apartment,1,655,16,L
Odhav,Independent House,2,550,16,L
New Maninagar,Apartment,2,1000,20.5,L
Kudasan,Apartment,2,1440,47,L
Nava Naroda,Apartment,1,702,18,L
Amraiwadi,Independent House,2,900,35,L
Nikol,Apartment,3,1450,36.5,L
Vastral,Apartment,1,730,17.5,L
Odhav,Independent House,3,1500,34,L
Nava Naroda,Apartment,4,1200,25,L
Memnagar,Apartment,3,1600,70,L
Ghodsar,Apartment,2,855,35,L
Chandlodia,Independent Floor,2,1198,35,L
Odhav,Independent House,3,4000,70,L
Mahadev Nagar,Apartment,1,1350,14,L
Bopal,Apartment,2,1296,57,L
Isanpur,Apartment,1,810,21.51,L
Nava Naroda,Apartment,1,702,18,L
Nava Naroda,Apartment,2,1179,40,L
Isanpur,Apartment,1,810,21.51,L
Amraiwadi,Independent House,2,900,35,L
Kudasan,Apartment,3,1700,58,L
Naranpuraa,Apartment,3,1100,40,L
Naranpuraa,Apartment,4,1430,76,L
Satellite,Villa,6,2500,5.5,Cr
Sanand,Apartment,2,1000,25,L
Bavla,Villa,4,2500,70,L
Sanand,Apartment,2,980,20,L
Vadsar,Apartment,2,649,25,L
Vasna,Apartment,2,1150,46,L
Amraiwadi,Apartment,3,1414,85,L
Sarkhej,Studio Apartment,1,440,20.99,L
Vejalpur,Apartment,1,750,16.99,L
Nava Naroda,Apartment,2,1200,25,L
Bapunagar,Independent House,3,818,29,L
Shahibuag,Apartment,2,1100,43,L
Odhav,Independent House,2,550,16,L
New Maninagar,Apartment,2,1000,20.5,L
Kudasan,Apartment,2,1440,47,L
Bopal,Apartment,2,1296,57,L
Naroda,Apartment,1,655,16,L
Vastral,Apartment,1,730,17.5,L
Naroda,Apartment,2,1179,49.98,L
Naroda,Independent Floor,2,1237,22,L
Nikol,Independent House,1,900,25,L
Nana Chiloda,Apartment,2,1107,30,L
Nikol,Independent House,1,1000,25,L
Nava Naroda,Studio Apartment,1,430,17,L
Geratpur,Independent House,3,1825,65,L
Thakkarbapa Nagar,Studio Apartment,1,480,16,L
Thakkarbapa Nagar,Independent House,1,480,16,L
Ghatlodiya,Apartment,2,1250,52,L
Ghuma,Villa,4,2300,1.2,Cr
Kalupur,Studio Apartment,1,333,10.71,L
Ghuma,Villa,3,1260,68,L
Vinzol,Apartment,2,1250,14,L
Lambha,Apartment,1,400,10,L
Ghatlodiya,Independent House,5,2250,1.45,Cr
Ghatlodiya,Apartment,3,1665,85,L
Science City,Apartment,2,1350,75,L
Vastral,Independent House,4,4725,1.5,Cr
Thakkarbapa Nagar,Independent House,1,585,6.5,L
Amraiwadi,Independent House,4,1000,80,L
Adraj,Apartment,1,695,42,L
Thakkarbapa Nagar,Independent House,1,585,6.5,L
Isanpur,Apartment,2,500,40,L
Gurukul,Apartment,3,2070,70,L
Thaltej,Independent House,3,1500,1.3,Cr
Thaltej,Independent House,3,1500,1.3,Cr
Bhadra,Apartment,1,165,14.99,L
Odhav,Apartment,2,1550,35,L
Saijpur Bogha,Independent Floor,3,1800,9.5,L
Chanakyapuri,Apartment,2,1500,56,L
Chandlodiya,Apartment,2,1215,49,L
Sarkhej,Studio Apartment,1,360,8.5,L
Vastral,Apartment,2,1413,58,L
Sughad,Apartment,2,1300,30,L
Sughad,Apartment,2,1300,30,L
Adraj,Apartment,1,695,42,L
Vastral,Villa,2,1000,60,L
Jodhpur,Apartment,3,1350,75,L
Naroda,Independent Floor,2,1237,22,L
Nikol,Independent House,1,900,25,L
Nana Chiloda,Apartment,2,1107,30,L
Nikol,Independent House,1,1000,25,L
Nava Naroda,Studio Apartment,1,430,17,L
Odhav,Apartment,3,2403,78,L
Kotarpur,Independent House,4,1265,1.05,Cr
Bavla,Apartment,2,1370,45,L
Maninagar,Apartment,1,558,18,L
Bopal,Villa,4,1981,1.9,Cr
Naroda,Independent House,1,2000,20,L
Hansol,Apartment,1,456,10,L
Thakkarbapa Nagar,Studio Apartment,1,1076,90,L
Bopal,Villa,4,2430,2.1,Cr
Thakkarbapa Nagar,Apartment,1,585,6.5,L
Nirnay Nagar,Independent House,2,2230,1.45,Cr
Bapunagar,Independent House,3,2000,65,L
Naryanpura,Apartment,3,1818,1.1,Cr
Ghatlodiya,Independent House,4,3000,2.7,Cr
Vastrapur,Villa,5,6750,7,Cr
Prahlad Nagar,Villa,5,6615,8,Cr
Ranip,Apartment,1,612,20,L
Chandkheda,Villa,4,3294,1.95,Cr
Khodiyar,Apartment,1,650,25,L
Odhav,Villa,4,2214,47.5,L
Odhav,Villa,3,1710,40,L
Sanand,Apartment,2,1000,25,L
Ghatlodiya,Apartment,1,360,15,L
Godhavi,Apartment,2,900,21,L
Ghodsar,Apartment,2,500,18,L
Ghodsar,Apartment,1,500,18,L
New Ranip,Independent House,3,2385,1.7,Cr
Isanpur,Apartment,1,1000,22,L
Vadsar,Apartment,1,446,13,L
Ghatlodiya,Independent House,5,2250,1.45,Cr
Ghatlodiya,Apartment,3,1665,85,L
Naroda,Independent Floor,2,1237,22,L
Nikol,Independent House,1,900,25,L
Nana Chiloda,Apartment,2,1107,30,L
Nikol,Independent House,1,1000,25,L
Nava Naroda,Studio Apartment,1,430,17,L
Odhav,Apartment,3,2403,78,L
Kotarpur,Independent House,4,1265,1.05,Cr
Bavla,Apartment,2,1370,45,L
Maninagar,Apartment,1,558,18,L
Bopal,Villa,4,1981,1.9,Cr
Jodhpur,Independent House,5,3500,3.75,Cr
Kotarpur,Apartment,2,1359,35,L
Thaltej,Independent House,3,1800,1.8,Cr
Kankaria,Independent House,4,1350,2,Cr
Navrangpura,Apartment,2,1435,70,L
Nava Naroda,Independent House,3,1350,1.3,Cr
Odhav,Independent House,4,2700,1.6,Cr
Juhapura,Independent House,2,900,32,L
Dani Limda,Apartment,3,1629,1,Cr
Nikol,Apartment,2,1010,32,L
Amraiwadi,Independent House,2,900,48,L
Bhadra,Independent House,2,400,20,L
Juhapura,Independent House,2,990,19.5,L
Mahadev Nagar,Independent House,2,1260,80,L
New Ranip,Apartment,3,1485,65,L
Satellite,Villa,3,2200,1.3,Cr
Isanpur,Villa,3,2400,1.25,Cr
Ramol,Apartment,1,600,15,L
Vastral,Apartment,1,734,19.5,L
Narolgam,Apartment,2,870,17,L
Janta Nagar,Apartment,1,675,17,L
Chandlodia,Apartment,1,684,20,L
Thaltej,Independent House,2,2250,1.35,Cr
Narayan Nagar,Apartment,2,1400,71,L
Chandlodia,Independent House,2,400,25,L
Juhapura,Independent House,1,810,26,L
Shantipura,Independent House,4,3420,2.1,Cr
Naroda,Apartment,1,765,15,L
Nirnay Nagar,Independent House,1,1125,41,L
India Colony,Independent Floor,2,2000,20,L
Memnagar,Apartment,1,630,29,L
Naroda,Apartment,2,1080,28,L
Nava Naroda,Apartment,1,720,18.75,L
Amraiwadi,Studio Apartment,1,150,8,L
Hansol,Independent House,5,1600,90,L
Nava Naroda,Apartment,1,740,10.5,L
Bopal,Independent House,4,2340,1.55,Cr
Girdhar Nagar,Apartment,2,1399,72,L
Koteshwar,Villa,3,1620,1.15,Cr
Dani Limda,Independent House,3,1200,65,L
Khadia,Independent House,2,560,21,L
Chandkheda,Independent House,1,621,48,L
Naroda,Apartment,3,1638,36.55,L
Bodakdev,Independent House,4,3312,4.75,Cr
Khanpur,Independent House,1,1350,45,L
Juhapura,Apartment,4,1100,27,L
New Ranip,Apartment,1,630,21,L
Rambaug,Apartment,2,1180,64,L
Vasna,Apartment,1,1305,75,L
Bopal,Apartment,2,1200,36,L
Ambavadi,Apartment,3,3500,1.55,Cr
Makarba,Apartment,2,1070,48,L
Ambli,Apartment,4,2425,1.01,Cr
Gota,Apartment,3,1650,80,L
Near Nirma University On SG Highway,Apartment,2,1425,55,L
Chandkheda,Apartment,2,1260,40,L
Near Nirma University On SG Highway,Apartment,1,667,25,L
Shela,Apartment,3,1475,43.51,L
Bopal,Apartment,3,1440,43.2,L
Bopal,Apartment,3,1430,42.9,L
Bopal,Apartment,3,1985,63.52,L
Satellite,Apartment,3,1800,80,L
Bopal,Apartment,3,1725,58.65,L
Satellite,Independent House,4,2700,2.45,Cr
Manipur,Independent House,4,3564,1.24,Cr
Shela,Apartment,2,925,34,L
Near Nirma University On SG Highway,Apartment,3,2280,87,L
Near Nirma University On SG Highway,Apartment,3,1850,70,L
Near Nirma University On SG Highway,Apartment,3,1350,57,L
Near Nirma University On SG Highway,Apartment,3,1350,54,L
Near Nirma University On SG Highway,Apartment,1,650,24,L
Near Nirma University On SG Highway,Apartment,3,1775,79.54,L
Rambaug,Apartment,2,980,65,L
Maninagar,Apartment,2,1027,40,L
Bopal,Apartment,2,1273,49.5,L
Jodhpur,Apartment,2,1150,50,L
Near Nirma University On SG Highway,Apartment,3,1350,62.98,L
Near Nirma University On SG Highway,Apartment,3,1530,78.99,L
Nikol,Apartment,4,2700,1.28,Cr
Maninagar,Apartment,2,1050,56,L
Maninagar,Apartment,3,1232,70,L
Near Nirma University On SG Highway,Apartment,3,1775,81.51,L
Bopal,Apartment,2,1175,35.25,L
Near Nirma University On SG Highway,Apartment,3,1850,86.99,L
Shela,Apartment,3,1475,43.51,L
Bodakdev,Apartment,4,3272,1.99,Cr
Maninagar,Apartment,3,1692,79,L
Jivraj Park,Apartment,1,600,26,L
Nikol,Apartment,3,1665,57.85,L
Saijpur Bogha,Apartment,2,1224,38,L
Near Nirma University On SG Highway,Apartment,3,1350,68.51,L
Near Nirma University On SG Highway,Apartment,1,657,24,L
Near Nirma University On SG Highway,Apartment,3,1775,81.51,L
Maninagar,Apartment,3,1300,70,L
Chandkheda,Apartment,3,1530,48,L
Maninagar,Apartment,2,1027,44,L
Near Nirma University On SG Highway,Apartment,3,2280,87,L
Maninagar,Apartment,3,1232,70,L
Near Nirma University On SG Highway,Apartment,3,1775,81.51,L
Bopal,Apartment,2,1175,35.25,L
Near Nirma University On SG Highway,Apartment,3,1850,86.99,L
Shela,Apartment,3,1475,43.51,L
Bodakdev,Apartment,4,3272,1.99,Cr
Maninagar,Apartment,3,1692,79,L
Jivraj Park,Apartment,1,600,26,L
Nikol,Apartment,3,1665,57.85,L
Saijpur Bogha,Apartment,2,1224,38,L
Near Nirma University On SG Highway,Apartment,3,1350,68.51,L
Near Nirma University On SG Highway,Apartment,1,657,24,L
Near Nirma University On SG Highway,Apartment,3,1775,81.51,L
Maninagar,Apartment,3,1300,70,L
Chandkheda,Apartment,3,1530,48,L
Maninagar,Apartment,2,1027,44,L
Near Nirma University On SG Highway,Apartment,3,2280,87,L
Chandkheda,Apartment,2,1125,33,L
Shela,Apartment,4,2460,1.07,Cr
Vejalpur,Independent House,2,810,80,L
Near Vaishno Devi Circle On SG Highway,Apartment,2,1152,48,L
Near Nirma University On SG Highway,Apartment,3,2280,98,L
Chandkheda,Apartment,3,1800,50,L
Near Vaishno Devi Circle On SG Highway,Apartment,2,1325,36.5,L
Near Nirma University On SG Highway,Apartment,3,2280,88,L
Jodhpur Village,Apartment,5,3600,2.5,Cr
Shilaj,Villa,5,6750,3.65,Cr
Shela,Villa,4,6192,4.5,Cr
Near Vaishno Devi Circle On SG Highway,Apartment,4,3250,1.25,Cr
Bopal,Apartment,3,1435,42.99,L
Bopal,Apartment,3,1435,42.99,L
Shantipura,Apartment,3,1550,37.97,L
Shantipura,Apartment,3,1550,35.65,L
Bopal,Apartment,3,1450,42.05,L
Shantipura,Apartment,3,1550,37.97,L
Satlasana,Apartment,2,1100,42,L
Sanathal,Villa,4,2100,1.55,Cr
Bopal,Apartment,2,1185,35.55,L
Bopal,Apartment,3,1450,45.48,L
Shantipura,Apartment,3,1550,37.97,L
Bopal,Apartment,3,1450,42.05,L
Shantipura,Apartment,3,1550,37.97,L
Satlasana,Apartment,2,1100,42,L
Sanathal,Villa,4,2100,1.55,Cr
Bopal,Apartment,2,1185,35.55,L
Bopal,Apartment,3,1450,45.48,L
Vastral,Apartment,3,1557,42.38,L
Thaltej,Apartment,3,1655,90,L
Bopal,Apartment,3,1435,52.25,L
Gota,Apartment,3,1250,75.17,L
Satlasana,Apartment,3,1550,48.36,L
Bopal,Apartment,3,1330,51.27,L
Near Nirma University On SG Highway,Apartment,2,1262,46.19,L
Bopal,Apartment,2,1175,39.64,L
Bopal,Apartment,3,1480,57.72,L
Bopal,Apartment,2,1050,38.59,L
Gota,Apartment,3,2378,2.02,Cr
Bopal,Apartment,3,1450,49.66,L
Bopal,Apartment,3,1480,56.05,L
Bopal,Apartment,2,1200,39.05,L
Bopal,Apartment,2,1195,38.92,L
Shela,Apartment,3,1481,50.25,L
Shela,Apartment,3,1880,60.32,L
Shela,Apartment,3,1471,44.48,L
Bopal,Apartment,3,1985,63.68,L
Near Vaishno Devi Circle On SG Highway,Apartment,3,2280,88.45,L
Chandkheda,Apartment,4,2720,90.1,L
Shela,Apartment,3,1435,50.26,L
Chandkheda,Apartment,3,2009,66.69,L
Shela,Apartment,2,1275,40.08,L
Bopal,Apartment,3,1480,56.56,L
Shela,Apartment,4,2460,1.1,Cr
Thaltej,Apartment,3,1385,72.39,L
Bopal,Apartment,2,1280,42.49,L
Thaltej,Apartment,3,1700,85.2,L
Bopal,Apartment,2,1250,45.15,L
Bopal,Apartment,3,1450,49.6,L
Bopal,Apartment,2,1250,46.4,L
Bopal,Apartment,2,1200,39.09,L
Gota,Apartment,3,1250,75.17,L
Satlasana,Apartment,3,1550,48.36,L
Bopal,Apartment,3,1330,51.27,L
Near Nirma University On SG Highway,Apartment,2,1262,46.19,L
Bopal,Apartment,3,1985,70.5,L
Gota,Apartment,2,750,39.15,L
Bopal,Apartment,3,2115,95,L
Sola,Apartment,3,1890,1.5,Cr
Bopal,Apartment,2,1185,58.67,L
Bopal,Apartment,3,1430,49.19,L
Bopal,Apartment,3,1185,37.95,L
Near Vaishno Devi Circle On SG Highway,Apartment,4,3320,1.5,Cr
Bopal,Apartment,2,1195,39.48,L
Shela,Apartment,3,1435,45.32,L
Bopal,Apartment,3,1375,54.28,L
Bopal,Apartment,3,1433,65.31,L
Bopal,Apartment,2,1175,38.48,L
Chandkheda,Apartment,3,2009,66.66,L
Bopal,Apartment,2,1195,38.6,L
Near Vaishno Devi Circle On SG Highway,Apartment,2,1145,46.25,L
Bopal,Apartment,3,1435,60.92,L
Bopal,Apartment,2,1250,44.5,L
Bopal,Apartment,5,4508,1.75,Cr
Gota,Apartment,3,988,59.18,L
Bopal,Apartment,3,1430,49.35,L
Chandkheda,Apartment,3,1440,44.31,L
Thaltej,Apartment,3,1700,88.08,L
Near Nirma University On SG Highway,Apartment,2,1300,47.29,L
Chandkheda,Apartment,3,1935,68.7,L
S G Highway,Apartment,3,1550,60.01,L
Near Vaishno Devi Circle On SG Highway,Apartment,3,1850,72.45,L
Bopal,Apartment,3,1435,48.85,L
Bopal,Apartment,3,1450,50.09,L
Satellite,Apartment,3,1500,95,L
Bodakdev,Apartment,4,1881,1.99,Cr
Jagatpur,Apartment,3,1485,60,L
Thaltej,Apartment,3,1700,1.35,Cr
Ghatlodiya,Apartment,3,1560,85,L
Near Nirma University On SG Highway,Apartment,2,1100,48,L
Thaltej,Apartment,3,2040,1.15,Cr
Gota,Apartment,3,1611,70,L
Near Vaishno Devi Circle On SG Highway,Apartment,3,1450,64,L
Jodhpur Village,Apartment,2,1225,64,L
Thaltej,Apartment,3,2000,1.01,Cr
Thaltej,Apartment,4,2900,2,Cr
Prahlad Nagar,Apartment,3,3100,1.25,Cr
Ambli,Apartment,3,1850,77.7,L
Thaltej,Apartment,3,1845,1.02,Cr
Bodakdev,Apartment,3,2350,1.25,Cr
Memnagar,Apartment,3,1632,97,L
Jodhpur Village,Apartment,3,2250,1.05,Cr
Vastrapur,Apartment,2,1251,77,L
Vastrapur,Villa,4,3924,4.36,Cr
Chanakyapuri,Apartment,3,1845,95,L
Memnagar,Apartment,3,1632,97,L
Jodhpur Village,Apartment,3,2250,1.05,Cr
Vastrapur,Apartment,2,1251,77,L
Vastrapur,Villa,4,3924,4.36,Cr
Chanakyapuri,Apartment,3,1845,95,L
Near Nirma University On SG Highway,Apartment,1,1300,48,L
Sola,Apartment,3,2040,1.1,Cr
Jagatpur,Apartment,2,1024,49,L
Jagatpur,Apartment,3,1395,75,L
Jagatpur,Apartment,3,1815,96,L
Bopal,Independent House,3,2160,1.4,Cr
Makarba,Apartment,2,1080,50,L
Bopal,Apartment,3,1385,62,L
Bodakdev,Apartment,3,2304,1.8,Cr
Prahlad Nagar,Apartment,3,1750,1.15,Cr
Jodhpur,Apartment,2,945,53,L
Thaltej,Apartment,3,2295,1.7,Cr
Narolgam,Apartment,2,1035,23.5,L
Bopal,Apartment,2,1470,50,L
Near Nirma University On SG Highway,Apartment,2,737,37,L
Sanathal,Villa,3,1827,1.5,Cr
Bopal,Apartment,2,1105,43,L
Nehru Nagar Amraiwadi,Independent House,4,1170,90,L
Near Nirma University On SG Highway,Apartment,2,1080,48,L
Jodhpur Village,Apartment,1,1125,60,L
Prahlad Nagar,Apartment,2,1965,1.25,Cr
New Maninagar,Studio Apartment,1,495,10,L
Bopal,Apartment,2,1285,35.98,L
Vastral,Apartment,1,720,17,L
Bapunagar,Independent House,4,1800,95,L
Nava Naroda,Villa,3,1206,1,Cr
Navrangpura,Apartment,2,1530,49,L
Gota,Apartment,3,1730,72.5,L
Prahlad Nagar,Apartment,2,1850,1,Cr
Prahlad Nagar,Apartment,2,1260,60,L
Vastral,Studio Apartment,1,405,9.25,L
Shilaj,Apartment,2,1285,40.5,L
Vastrapur,Apartment,2,1170,40,L
Vastral,Apartment,2,981,29,L
Thaltej,Apartment,3,1998,1,Cr
Prahlad Nagar,Apartment,2,1965,1.25,Cr
New Maninagar,Studio Apartment,1,495,10,L
Bopal,Apartment,2,1285,35.98,L
Vastral,Apartment,1,720,17,L
Bapunagar,Independent House,4,1800,95,L
Nava Naroda,Villa,3,1206,1,Cr
Navrangpura,Apartment,2,1530,49,L
Gota,Apartment,3,1730,72.5,L
Prahlad Nagar,Apartment,2,1850,1,Cr
Prahlad Nagar,Apartment,2,1260,60,L
Vastral,Studio Apartment,1,405,9.25,L
Shilaj,Apartment,2,1285,40.5,L
Vastrapur,Apartment,2,1170,40,L
Vastral,Apartment,2,981,29,L
Thaltej,Apartment,3,1998,1,Cr
Prahlad Nagar,Apartment,5,3600,2.5,Cr
Ellisbridge,Apartment,2,1260,63,L
Mahadev Nagar,Apartment,2,1170,38,L
Motera,Apartment,3,1558,58,L
Gota,Apartment,3,2376,1.15,Cr
Jodhpur Village,Apartment,2,1125,62,L
Sola Village,Apartment,2,1125,60,L
Shilaj,Apartment,3,1500,63,L
Near Vaishno Devi Circle On SG Highway,Apartment,3,2258,1.08,Cr
Ambavadi,Apartment,3,2268,1.45,Cr
Nikol,Apartment,2,1152,30,L
Nikol,Apartment,2,1215,31.7,L
Thaltej,Apartment,4,2800,2.25,Cr
Satellite,Apartment,3,2000,1.13,Cr
Nikol,Apartment,2,1152,31,L
Nana Chiloda,Apartment,3,2052,67,L
Ellisbridge,Apartment,2,1260,63,L
Jodhpur Village,Apartment,2,1275,98,L
Gota,Apartment,3,1890,70,L
Near Vaishno Devi Circle On SG Highway,Apartment,3,3650,1.85,Cr
Ellisbridge,Apartment,3,1764,88.5,L
Gota,Apartment,1,960,27,L
Ellisbridge,Apartment,2,1215,60.75,L
Khodiyar,Apartment,2,1850,85,L
Nikol,Apartment,2,1152,31,L
Nana Chiloda,Apartment,3,2052,67,L
